"feature","attr_importance"
"190","commute_35_39_mins",0.562579015910132
"191","dwellings_2_units",0.559905928056526
"192","commute_60_89_mins",0.556236287643022
"193","dwellings_1_units_attached",0.551259424734166
"194","worked_at_home",0.550729150244153
"195","dwellings_10_to_19_units",0.543356858797389
"196","housing_built_1939_or_earlier",0.541286978673063
"197","vacant_housing_units_for_sale",0.532586729866124
"198","male_45_64_less_than_9_grade",0.531929685979747
"199","housing_built_2005_or_later",0.527086483135083
"200","dwellings_50_or_more_units",0.526622935751378
"201","group_quarters",0.526580555022652
"202","dwellings_20_to_49_units",0.525724884697616
"203","not_us_citizen_pop",0.518608264146106
"204","hispanic_pop",0.514171230199257
"205","hispanic_any_race",0.514171230199257
"206","two_parents_mother_in_labor_force_families_with_young_children",0.507293098058957
"207","black_including_hispanic",0.502124229691111
"208","vacant_housing_units",0.495793595435634
"209","black_pop",0.495792634235719
"210","female_female_households",0.467247774110945
"211","commuters_by_public_transportation",0.465426604465266
"212","asian_male_45_54",0.464629350073023
"213","walked_to_work",0.461587096400136
"214","other_race_pop",0.455239667508231
"215","commuters_by_bus",0.455163958093253
"216","male_male_households",0.450407182077006
"217","hispanic_male_45_54",0.449770299418285
"218","asian_male_55_64",0.445426467308343
"219","black_male_45_54",0.437439309669304
"220","black_male_55_64",0.423167264498733
"221","hispanic_male_55_64",0.421318654171543
"222","mobile_homes",0.414124874648029
"223","million_dollar_housing_units",0.406522579964744
"224","armed_forces",0.398181551287425
"225","two_parents_not_in_labor_force_families_with_young_children",0.392377900506276
"226","amerindian_including_hispanic",0.366339000561547
"227","amerindian_pop",0.356291486564673
"228","median_rent",0.33423487899146
"229","renter_occupied_housing_units_paying_cash_median_gross_rent",0.333205783463905
"230","employed_agriculture_forestry_fishing_hunting_mining",0.327991748270359
"231","commuters_by_subway_or_elevated",0.302969345529845
"232","owner_occupied_housing_units_lower_value_quartile",0.301494206070919
"233","owner_occupied_housing_units_median_value",0.289169490655413
"234","percent_income_spent_on_rent",0.284764072077098
"235","median_age",0.27676032504215
"236","owner_occupied_housing_units_upper_value_quartile",0.258306118630714
"237","income_per_capita",0.223258827159377
"238","median_income",0.215236891657513
"239","median_year_structure_built",0.192129035720797
"240","pop_5_years_over",0
"241","speak_only_english_at_home",0
"242","speak_spanish_at_home",0
"243","speak_spanish_at_home_low_english",0
"244","pop_15_and_over",0
"245","pop_never_married",0
"246","pop_now_married",0
"247","pop_separated",0
"248","pop_widowed",0
"249","pop_divorced",0
